creator_id,mod_count,total_subscriptions,avg_subscriptions,median_subscriptions,avg_positive_rate,avg_maintenance_days,tag_breadth
76561198838294547,1,139,139.00,139.00,0.909100,255.00,5
76561198872233725,1,139,139.00,139.00,0.909100,0.00,3
76561198950420594,1,139,139.00,139.00,0.666700,1.00,3
76561199500574990,1,139,139.00,139.00,1.000000,94.00,6
76561199531310302,1,139,139.00,139.00,0.909100,62.00,2
76561198202111772,3,138,46.00,40.00,1.000000,0.00,2
76561198210818269,2,138,69.00,69.00,0.666700,0.00,2
76561198002094496,1,138,138.00,138.00,1.000000,25.00,3
76561198070960227,1,138,138.00,138.00,1.000000,0.00,2
76561198167331801,1,138,138.00,138.00,1.000000,300.00,3
76561198272061393,1,138,138.00,138.00,0.800000,113.00,3
76561198314388753,1,138,138.00,138.00,1.000000,0.00,2
76561198336362717,1,138,138.00,138.00,0.666700,0.00,2
76561198851114836,1,138,138.00,138.00,,0.00,2
76561198800516756,6,137,22.83,14.50,0.083333,0.50,2
76561198127337276,1,137,137.00,137.00,1.000000,0.00,2
76561198338058570,1,137,137.00,137.00,1.000000,0.00,3
76561198397230400,1,137,137.00,137.00,0.833300,0.00,1
76561198832239505,1,137,137.00,137.00,1.000000,0.00,2
76561198952486375,1,137,137.00,137.00,1.000000,304.00,1
76561198969079334,1,137,137.00,137.00,1.000000,0.00,2
76561199482468103,1,137,137.00,137.00,1.000000,0.00,4
76561198202650309,3,136,45.33,39.00,0.444433,5.00,2
76561198404211861,3,136,45.33,36.00,1.000000,17.00,2
76561199072001061,2,136,68.00,68.00,,0.00,2
76561199100194186,2,136,68.00,68.00,,0.00,2
76561198065015454,1,136,136.00,136.00,1.000000,8.00,5
76561198110681659,1,136,136.00,136.00,1.000000,0.00,2
76561198171964690,1,136,136.00,136.00,0.923100,34.00,4
76561198263373156,1,136,136.00,136.00,1.000000,90.00,2
76561198327472555,1,136,136.00,136.00,1.000000,0.00,2
76561198421577722,1,136,136.00,136.00,0.833300,0.00,3
76561198998166599,1,136,136.00,136.00,1.000000,0.00,2
76561198409606148,2,135,67.50,67.50,0.750000,0.00,6
76561198072916549,1,135,135.00,135.00,0.857100,0.00,2
76561198086221754,1,135,135.00,135.00,1.000000,0.00,2
76561198827366358,1,135,135.00,135.00,1.000000,51.00,2
76561199078441016,1,135,135.00,135.00,0.750000,421.00,2
76561198246008540,5,134,26.80,21.00,1.000000,67.80,2
76561198038081245,2,134,67.00,67.00,1.000000,137.50,3
76561198089651953,2,134,67.00,67.00,1.000000,707.50,2
76561198447265601,1,134,134.00,134.00,0.666700,0.00,2
76561198488006975,1,134,134.00,134.00,1.000000,134.00,6
76561197972887884,1,133,133.00,133.00,0.666700,0.00,3
76561198310450745,1,133,133.00,133.00,1.000000,0.00,1
76561198422099258,1,133,133.00,133.00,0.857100,0.00,1
76561198425488269,1,133,133.00,133.00,1.000000,0.00,4
76561198796849306,1,133,133.00,133.00,1.000000,0.00,2
76561199032913516,1,133,133.00,133.00,1.000000,0.00,2
76561199135140077,1,133,133.00,133.00,0.500000,0.00,1
76561198204194633,4,132,33.00,26.00,0.693450,1262.00,13
76561198440470715,4,132,33.00,25.50,0.770850,2.50,2
76561198289354530,3,132,44.00,58.00,0.500000,200.33,2
76561198275499996,2,132,66.00,66.00,0.733350,0.00,2
76561198282638238,2,132,66.00,66.00,1.000000,4.00,4
76561198074165679,1,132,132.00,132.00,1.000000,0.00,2
76561198145879489,1,132,132.00,132.00,0.583300,2.00,2
76561198161780578,1,132,132.00,132.00,0.875000,5.00,2
76561198301070078,1,132,132.00,132.00,1.000000,6.00,2
76561198317178898,1,132,132.00,132.00,1.000000,698.00,3
76561198418058274,1,132,132.00,132.00,1.000000,0.00,2
76561198879829853,2,131,65.50,65.50,0.833350,441.50,3
76561198391800754,1,131,131.00,131.00,0.333300,0.00,2
76561198441408270,1,131,131.00,131.00,1.000000,0.00,2
76561198989573658,1,131,131.00,131.00,0.600000,0.00,4
76561199231476992,1,131,131.00,131.00,0.750000,317.00,2
76561198968078451,5,130,26.00,1.00,1.000000,0.00,2
76561199249065057,1,130,130.00,130.00,1.000000,0.00,2
76561198189750850,2,129,64.50,64.50,1.000000,269.00,2
76561197966308951,1,129,129.00,129.00,0.800000,0.00,2
76561198063380892,1,129,129.00,129.00,0.812500,11.00,2
76561198878205407,1,129,129.00,129.00,1.000000,45.00,1
76561199181376607,1,129,129.00,129.00,0.900000,0.00,2
76561199414080268,1,129,129.00,129.00,1.000000,0.00,2
76561198171917985,4,128,32.00,34.00,0.500000,1.00,3
76561199048451187,3,128,42.67,43.00,0.916667,335.00,6
76561199040252532,2,128,64.00,64.00,0.875000,2.50,4
76561198044485528,1,128,128.00,128.00,1.000000,294.00,2
76561198106471527,1,128,128.00,128.00,0.666700,0.00,3
76561198156154514,1,128,128.00,128.00,1.000000,2.00,3
76561198419883711,1,128,128.00,128.00,1.000000,0.00,2
76561198430079295,1,128,128.00,128.00,1.000000,0.00,2
76561198804582621,1,128,128.00,128.00,1.000000,18.00,1
76561198986040547,1,128,128.00,128.00,0.750000,6.00,1
76561198049561885,3,127,42.33,21.00,0.722233,1.33,2
76561198978469192,3,127,42.33,23.00,0.800000,0.00,3
76561198364936655,2,127,63.50,63.50,0.833350,0.00,2
76561198073241707,1,127,127.00,127.00,0.833300,366.00,3
76561198087578156,1,127,127.00,127.00,1.000000,109.00,1
76561198103934773,1,127,127.00,127.00,1.000000,1.00,3
76561198254764848,1,127,127.00,127.00,0.750000,0.00,3
76561198435293483,1,127,127.00,127.00,1.000000,0.00,1
76561198891883483,1,127,127.00,127.00,0.500000,0.00,2
76561199020584172,25,126,5.04,5.00,0.000000,0.16,2
76561197961368402,3,126,42.00,41.00,0.527767,15.33,3
76561198323631649,3,126,42.00,60.00,1.000000,223.33,8
76561198158774001,2,126,63.00,63.00,1.000000,0.00,3
76561198275680315,2,126,63.00,63.00,0.500000,147.00,3
76561198279115529,2,126,63.00,63.00,1.000000,0.00,2
76561198049319584,1,126,126.00,126.00,0.916700,0.00,2
76561198053163941,1,126,126.00,126.00,0.666700,0.00,2
76561198227855336,1,126,126.00,126.00,0.933300,0.00,2
76561198091289389,4,125,31.25,20.00,1.000000,11.75,6
76561198430573661,2,125,62.50,62.50,1.000000,0.50,3
76561198955995896,2,125,62.50,62.50,1.000000,0.00,2
76561199059122016,2,125,62.50,62.50,0.850000,0.00,3
76561198976574230,1,125,125.00,125.00,1.000000,33.00,4
76561199149396074,1,125,125.00,125.00,1.000000,0.00,2
76561199246589551,1,125,125.00,125.00,0.750000,3.00,5
76561198047652815,3,124,41.33,30.00,0.682533,595.00,2
76561198117398044,2,124,62.00,62.00,1.000000,0.00,2
76561199069321277,2,124,62.00,62.00,1.000000,0.00,4
76561199786800926,2,124,62.00,62.00,1.000000,5.00,1
76561197972936677,1,124,124.00,124.00,0.714300,13.00,2
76561197995192485,1,124,124.00,124.00,0.666700,0.00,2
76561198078593942,1,124,124.00,124.00,1.000000,0.00,1
76561198255996295,1,124,124.00,124.00,1.000000,1.00,2
76561198262462045,1,124,124.00,124.00,1.000000,0.00,4
76561198271275235,1,124,124.00,124.00,1.000000,0.00,1
76561198283818260,1,124,124.00,124.00,1.000000,1.00,2
76561198377786387,1,124,124.00,124.00,1.000000,0.00,2
76561198966813455,1,124,124.00,124.00,0.500000,0.00,2
76561199001287781,1,124,124.00,124.00,1.000000,0.00,2
76561199127829136,3,123,41.00,39.00,1.000000,41.33,3
76561198445423099,2,123,61.50,61.50,1.000000,0.50,2
76561198003138083,1,123,123.00,123.00,1.000000,0.00,1
76561198071025718,1,123,123.00,123.00,0.714300,0.00,2
76561198086520845,1,123,123.00,123.00,1.000000,0.00,2
76561198354449294,1,123,123.00,123.00,,0.00,2
76561198863843505,1,123,123.00,123.00,1.000000,467.00,2
76561199788119199,4,122,30.50,16.50,1.000000,2.75,5
76561198073547237,3,122,40.67,59.00,1.000000,725.00,4
76561198854618387,3,122,40.67,26.00,0.969700,41.67,8
76561198937512723,2,122,61.00,61.00,1.000000,0.00,1
76561198057008284,1,122,122.00,122.00,1.000000,0.00,3
76561198125779456,1,122,122.00,122.00,0.875000,0.00,2
76561198158557207,1,122,122.00,122.00,1.000000,0.00,1
76561198284513334,1,122,122.00,122.00,1.000000,0.00,5
76561198302724706,1,122,122.00,122.00,1.000000,0.00,2
76561198315941859,1,122,122.00,122.00,1.000000,462.00,2
76561198428177222,1,122,122.00,122.00,1.000000,0.00,2
76561199525033438,1,122,122.00,122.00,,0.00,2
76561198989593903,4,121,30.25,14.00,,27.25,3
76561198094343581,2,121,60.50,60.50,0.750000,0.00,6
76561197998011809,1,121,121.00,121.00,1.000000,2.00,3
76561198031404395,1,121,121.00,121.00,0.250000,0.00,3
76561198245918184,1,121,121.00,121.00,1.000000,0.00,3
76561199162597592,1,121,121.00,121.00,0.000000,0.00,2
76561198803393434,3,120,40.00,54.00,0.875000,2.33,2
76561198361981693,2,120,60.00,60.00,0.750000,0.00,2
76561198416170417,2,120,60.00,60.00,1.000000,0.00,2
76561199377343716,2,120,60.00,60.00,1.000000,8.00,2
76561198175113787,1,120,120.00,120.00,1.000000,0.00,3
76561198345872092,1,120,120.00,120.00,1.000000,0.00,2
76561198799100127,1,120,120.00,120.00,1.000000,0.00,5
76561198085881828,2,119,59.50,59.50,1.000000,1.00,1
76561198990129534,2,119,59.50,59.50,1.000000,0.00,3
76561198101949168,1,119,119.00,119.00,0.666700,0.00,2
76561198121030383,1,119,119.00,119.00,1.000000,1740.00,2
76561198135679906,1,119,119.00,119.00,0.500000,0.00,3
76561198155865871,1,119,119.00,119.00,1.000000,0.00,2
76561198420307141,1,119,119.00,119.00,1.000000,0.00,1
76561199112348549,1,119,119.00,119.00,0.857100,7.00,2
76561199555527063,1,119,119.00,119.00,1.000000,0.00,1
76561198859783948,2,118,59.00,59.00,1.000000,690.50,2
76561198989789416,2,118,59.00,59.00,,1.00,1
76561198111712278,1,118,118.00,118.00,0.812500,538.00,2
76561198146862587,1,118,118.00,118.00,1.000000,0.00,2
76561198325541464,1,118,118.00,118.00,1.000000,0.00,3
76561198365697576,1,118,118.00,118.00,1.000000,0.00,2
76561199143027606,1,118,118.00,118.00,0.500000,0.00,2
76561198440597726,2,117,58.50,58.50,0.000000,14.00,2
76561197984189874,1,117,117.00,117.00,0.500000,0.00,2
76561198028071746,1,117,117.00,117.00,1.000000,0.00,3
76561198117180450,1,117,117.00,117.00,1.000000,3.00,3
76561198273749755,1,117,117.00,117.00,,26.00,2
76561198298267948,1,117,117.00,117.00,1.000000,0.00,1
76561199138535662,1,117,117.00,117.00,1.000000,1.00,2
76561199196708550,1,117,117.00,117.00,,0.00,2
76561198078711446,1,116,116.00,116.00,0.600000,0.00,1
76561198093187899,1,116,116.00,116.00,0.888900,3.00,2
76561198239963132,1,116,116.00,116.00,,0.00,16
76561198847423222,1,116,116.00,116.00,1.000000,531.00,5
76561198310133899,2,115,57.50,57.50,1.000000,0.00,2
76561198073901899,1,115,115.00,115.00,0.500000,0.00,2
76561198168433268,1,115,115.00,115.00,1.000000,0.00,2
76561198292833538,1,115,115.00,115.00,0.857100,253.00,3
76561198324059382,1,115,115.00,115.00,1.000000,26.00,1
76561198326554162,1,115,115.00,115.00,0.500000,0.00,3
76561198832332471,1,115,115.00,115.00,1.000000,256.00,2
76561199223641008,1,115,115.00,115.00,0.666700,0.00,2
76561199036261273,2,114,57.00,57.00,0.833350,121.50,3
76561199261479115,2,114,57.00,57.00,0.791650,0.50,2
76561198231839732,1,114,114.00,114.00,0.833300,1.00,2
76561198375380231,1,114,114.00,114.00,1.000000,0.00,8
76561198947224261,1,114,114.00,114.00,1.000000,0.00,2
76561198126075665,5,113,22.60,20.00,0.000000,0.00,1
76561198080574419,4,113,28.25,20.50,0.250000,0.00,3
76561198068506092,1,113,113.00,113.00,1.000000,16.00,4
76561198137011037,1,113,113.00,113.00,1.000000,5.00,2
76561198172816414,1,113,113.00,113.00,,8.00,2
76561198191704669,1,113,113.00,113.00,1.000000,0.00,1
76561198343128008,1,113,113.00,113.00,,4.00,2
76561198851720072,1,113,113.00,113.00,1.000000,2.00,2
76561199832926283,1,113,113.00,113.00,1.000000,0.00,2
76561198274656341,7,112,16.00,10.00,1.000000,0.00,1
76561198913566731,2,112,56.00,56.00,1.000000,0.00,3
76561197999782628,1,112,112.00,112.00,,0.00,4
76561198030805353,1,112,112.00,112.00,1.000000,0.00,4
76561198050540147,1,112,112.00,112.00,0.454500,3.00,3
76561198051043774,1,112,112.00,112.00,1.000000,0.00,2
76561198117530637,1,112,112.00,112.00,1.000000,7.00,2
76561198369244479,1,112,112.00,112.00,1.000000,0.00,3
76561198859645977,1,112,112.00,112.00,1.000000,0.00,2
76561198865584405,1,112,112.00,112.00,0.500000,0.00,2
76561198979455527,1,112,112.00,112.00,1.000000,0.00,2
76561198220250213,6,111,18.50,19.50,0.900000,70.33,4
76561199014949953,3,111,37.00,36.00,0.500000,112.67,2
76561199198361667,2,111,55.50,55.50,1.000000,0.50,2
76561198075051928,1,111,111.00,111.00,1.000000,0.00,1
76561198075224361,1,111,111.00,111.00,1.000000,0.00,2
76561198149697932,1,111,111.00,111.00,0.769200,8.00,1
76561198324089957,1,111,111.00,111.00,0.833300,15.00,2
76561198874629219,1,111,111.00,111.00,1.000000,10.00,2
76561199123111467,1,111,111.00,111.00,0.500000,1.00,3
76561198879198013,2,110,55.00,55.00,0.000000,0.00,3
76561198045492316,1,110,110.00,110.00,0.750000,10.00,2
76561198054790134,1,110,110.00,110.00,0.500000,0.00,2
76561198080179505,1,110,110.00,110.00,0.500000,0.00,1
76561198119634204,1,110,110.00,110.00,1.000000,0.00,3
76561198184495547,1,110,110.00,110.00,0.909100,0.00,3
76561198366059566,1,110,110.00,110.00,1.000000,0.00,2
76561198374842847,1,110,110.00,110.00,0.875000,259.00,2
76561198971045093,1,110,110.00,110.00,0.909100,6.00,2
76561198087307468,1,109,109.00,109.00,0.857100,0.00,3
76561198100596227,1,109,109.00,109.00,1.000000,0.00,2
76561198206948060,1,109,109.00,109.00,1.000000,0.00,2
76561198321436259,1,109,109.00,109.00,,0.00,3
76561198404023158,1,109,109.00,109.00,,0.00,2
76561198452766109,1,109,109.00,109.00,0.800000,303.00,3
76561199012436380,1,109,109.00,109.00,0.666700,0.00,3
76561199037592178,1,109,109.00,109.00,0.709700,35.00,5
76561199076691972,1,109,109.00,109.00,0.750000,1.00,3
76561199853219018,1,109,109.00,109.00,1.000000,0.00,2
76561198089055608,3,108,36.00,13.00,0.500000,61.33,2
76561198094440273,3,108,36.00,33.00,0.250000,4.33,3
76561198335904451,2,108,54.00,54.00,0.000000,0.00,2
76561198041976145,1,108,108.00,108.00,0.333300,5.00,2
76561198043818097,1,108,108.00,108.00,1.000000,0.00,4
76561198119971167,1,108,108.00,108.00,0.666700,0.00,2
76561198134118299,1,108,108.00,108.00,1.000000,1023.00,2
76561198213590795,1,108,108.00,108.00,1.000000,0.00,2
76561198213742940,1,108,108.00,108.00,1.000000,0.00,3
76561198428880409,1,108,108.00,108.00,1.000000,1.00,3
76561198440689968,1,108,108.00,108.00,1.000000,0.00,3
76561198448610305,1,108,108.00,108.00,0.636400,0.00,2
76561199001146482,1,108,108.00,108.00,0.125000,804.00,3
76561199003076068,1,108,108.00,108.00,1.000000,1.00,2
76561199199352101,1,108,108.00,108.00,1.000000,177.00,2
76561199390099570,1,108,108.00,108.00,1.000000,0.00,1
76561198095298476,1,107,107.00,107.00,1.000000,0.00,3
76561198203329578,1,107,107.00,107.00,1.000000,0.00,2
76561198209082768,1,107,107.00,107.00,0.555600,0.00,2
76561198283754174,1,107,107.00,107.00,1.000000,0.00,3
76561198304127472,1,107,107.00,107.00,0.750000,0.00,3
76561198987479252,1,107,107.00,107.00,1.000000,0.00,2
76561199167399446,1,107,107.00,107.00,1.000000,3.00,5
76561198076238640,4,106,26.50,17.00,0.833333,118.75,6
76561198114032562,1,106,106.00,106.00,0.833300,499.00,8
76561198238630960,1,106,106.00,106.00,1.000000,1.00,2
76561198280667243,1,106,106.00,106.00,0.500000,0.00,2
76561198864276426,1,106,106.00,106.00,,0.00,2
76561199826561095,2,105,52.50,52.50,,4.50,3
76561198047197863,1,105,105.00,105.00,0.714300,252.00,3
76561198062546841,1,105,105.00,105.00,0.666700,0.00,2
76561198090072950,1,105,105.00,105.00,1.000000,0.00,2
76561198108242798,1,105,105.00,105.00,1.000000,0.00,2
76561198173396041,1,105,105.00,105.00,0.600000,2.00,2
76561198276081878,1,105,105.00,105.00,1.000000,16.00,3
76561198361996299,1,105,105.00,105.00,0.533300,12.00,2
76561199188938811,1,105,105.00,105.00,1.000000,0.00,2
76561199521675391,1,105,105.00,105.00,1.000000,0.00,1
76561198278863533,7,104,14.86,15.00,1.000000,0.00,2
76561199021604650,5,104,20.80,21.00,1.000000,0.00,2
76561199244783431,5,104,20.80,9.00,0.750000,25.60,3
76561198371072317,2,104,52.00,52.00,0.500000,2.50,4
76561198972990526,2,104,52.00,52.00,,0.00,2
76561198008035845,1,104,104.00,104.00,1.000000,2.00,3
76561198088161130,1,104,104.00,104.00,,0.00,2
76561198157954191,1,104,104.00,104.00,0.800000,0.00,2
76561198300051396,1,104,104.00,104.00,0.750000,16.00,4
76561198373028804,1,104,104.00,104.00,0.750000,84.00,2
76561198802206856,1,104,104.00,104.00,,1.00,2
76561198863397122,1,104,104.00,104.00,1.000000,0.00,2
76561198802115824,4,103,25.75,23.00,1.000000,1.25,9
76561198820239082,2,103,51.50,51.50,1.000000,90.00,2
76561198035283766,1,103,103.00,103.00,1.000000,0.00,3
76561198148360703,1,103,103.00,103.00,0.500000,0.00,1
76561198274791957,1,103,103.00,103.00,1.000000,0.00,1
76561198397592831,1,103,103.00,103.00,0.600000,0.00,2
76561198993745293,1,103,103.00,103.00,0.333300,0.00,1
76561198419711871,10,102,10.20,8.00,0.666667,45.60,3
76561198365666177,3,102,34.00,31.00,1.000000,0.00,2
76561199005312102,2,102,51.00,51.00,1.000000,0.00,5
76561199605758221,2,102,51.00,51.00,1.000000,24.50,2
76561198091750321,1,102,102.00,102.00,0.888900,447.00,4
76561198811856909,1,102,102.00,102.00,1.000000,0.00,2
76561198815091479,1,102,102.00,102.00,1.000000,0.00,2
76561198869036175,1,102,102.00,102.00,1.000000,0.00,2
76561198963381838,1,102,102.00,102.00,1.000000,5.00,2
76561198140697012,3,101,33.67,30.00,1.000000,0.00,1
76561198432367829,3,101,33.67,7.00,1.000000,99.33,2
76561198027963856,1,101,101.00,101.00,0.933300,3.00,2
76561198051403415,1,101,101.00,101.00,0.000000,0.00,1
76561198094298960,1,101,101.00,101.00,0.666700,0.00,2
76561198167128742,1,101,101.00,101.00,0.500000,10.00,1
76561198354031995,1,101,101.00,101.00,0.875000,0.00,4
76561198355667002,1,101,101.00,101.00,0.750000,3.00,4
76561198915356706,1,101,101.00,101.00,1.000000,0.00,3
76561198153185398,6,100,16.67,15.00,1.000000,3.50,4
76561198285242618,3,100,33.33,42.00,1.000000,0.00,2
76561198843928952,3,100,33.33,33.00,0.666667,138.33,1
76561199122334997,3,100,33.33,32.00,1.000000,319.00,4
76561198327970916,2,100,50.00,50.00,0.750000,0.00,1
76561198044958185,1,100,100.00,100.00,0.500000,1092.00,2
76561198086645090,1,100,100.00,100.00,0.333300,0.00,2
76561198090458608,1,100,100.00,100.00,0.666700,166.00,2
76561198132710513,1,100,100.00,100.00,0.875000,1.00,1
76561198134780427,1,100,100.00,100.00,0.714300,0.00,1
76561198166121632,1,100,100.00,100.00,0.000000,0.00,2
76561198438508759,1,100,100.00,100.00,1.000000,0.00,2
76561199102582225,1,100,100.00,100.00,1.000000,0.00,3
76561198944872599,3,99,33.00,5.00,1.000000,0.00,2
76561198863286105,2,99,49.50,49.50,1.000000,1.00,3
76561198115078075,1,99,99.00,99.00,,0.00,1
76561198258535093,1,99,99.00,99.00,1.000000,6.00,1
76561198403713901,1,99,99.00,99.00,0.833300,0.00,2
76561198799825034,1,99,99.00,99.00,1.000000,208.00,2
76561199000975595,1,99,99.00,99.00,,0.00,2
76561199124761800,1,99,99.00,99.00,1.000000,0.00,2
76561198069792952,2,98,49.00,49.00,0.900000,276.50,2
76561198075125954,2,98,49.00,49.00,0.000000,0.00,1
76561198421435671,2,98,49.00,49.00,0.733350,28.50,2
76561198202984504,1,98,98.00,98.00,0.875000,1324.00,2
76561198301619601,1,98,98.00,98.00,0.666700,0.00,2
76561198810644558,1,98,98.00,98.00,0.777800,200.00,2
76561198866558779,1,98,98.00,98.00,1.000000,0.00,2
76561198887344747,1,98,98.00,98.00,0.777800,0.00,2
76561199012171776,1,98,98.00,98.00,1.000000,0.00,2
76561199112468098,2,97,48.50,48.50,0.500000,0.00,3
76561197996983011,1,97,97.00,97.00,0.666700,0.00,2
76561198069743827,1,97,97.00,97.00,0.733300,0.00,2
76561198069906754,1,97,97.00,97.00,0.750000,3.00,3
76561198084300954,1,97,97.00,97.00,0.800000,4.00,2
76561198150417043,1,97,97.00,97.00,1.000000,0.00,1
76561198271587557,1,97,97.00,97.00,1.000000,25.00,2
76561198283292985,1,97,97.00,97.00,1.000000,37.00,2
76561199087529664,1,97,97.00,97.00,,0.00,2
76561199230732090,1,97,97.00,97.00,,62.00,1
76561198926138859,3,96,32.00,12.00,1.000000,0.00,3
76561198127735175,2,96,48.00,48.00,0.833300,75.50,1
76561198149707792,2,96,48.00,48.00,0.750000,15.00,2
76561198383942649,2,96,48.00,48.00,1.000000,6.00,6
76561198407622230,2,96,48.00,48.00,1.000000,0.00,1
76561198006068482,1,96,96.00,96.00,0.750000,1317.00,2
76561198165517712,1,96,96.00,96.00,1.000000,0.00,2
76561198279252478,1,96,96.00,96.00,1.000000,0.00,1
76561198291851105,1,96,96.00,96.00,1.000000,4.00,2
76561198329470987,1,96,96.00,96.00,0.750000,1316.00,2
76561198430540320,1,96,96.00,96.00,1.000000,22.00,4
76561198808423458,1,96,96.00,96.00,1.000000,0.00,1
76561198822839066,1,96,96.00,96.00,,0.00,4
76561198874432768,1,96,96.00,96.00,0.666700,1.00,1
76561199070068875,1,96,96.00,96.00,1.000000,0.00,1
76561199175194351,1,96,96.00,96.00,1.000000,4.00,2
76561198268060287,5,95,19.00,12.00,0.000000,0.40,3
76561199077239296,5,95,19.00,21.00,,1.20,2
76561198274555005,2,95,47.50,47.50,0.911750,0.00,8
